/////////////////////
/// CORE ITEM DATA //
/////////////////////

//Start by parsing this in your map/dictionary to parse the other data.
//!! Odd ids are seeds, they are NOT included. Make dummy fillers if you want to, they contain no specific data whatsoever.
//ID|Item Name|Rarity|Properties|Category|Base Color|Overlay Color|Hits to break|Growtime in seconds|Clothing Type (None if its not a clothing, specified in category)

3708|B.O.O. Pants|999|NoSeed, Dropless|Clothing|B3E2E5|FFFA6D|0|3600|Pants
3710|Spectral Goggles|999|NoSeed, Dropless|Clothing|292929|FFFA6D|0|3600|Face
3712|B.O.O. Helmet|999|NoSeed, Dropless|Clothing|CDEFF1|FFFFFF|0|3600|Hat
3714|Neutron Pack|107|NoSeed, Foreground|Clothing|292929|FFFA6D|0|1228253|Back
3716|Neutron Gun|102|NoSeed|Clothing|292929|F20000|0|1064268|Hand
3718|Rubber Boots|999|NoSeed, Dropless|Clothing|292929|FFFA6D|0|3600|Feet
3720|Ghost Jar|38|0|Consummable|8AB7E2|83DDB9|2|56012|None
3722|Ghost-In-A-Jar|999|NoSeed, Dropless|Consummable|2AAD56|85FFCF|2|3600|None
3724|Spirit Storage Unit|81|0|Spirit_Storage|724040|EAB922|10|533871|None
3726|Destroyed Spirit Storage Unit|999|NoSeed, Dropless, Public|Foreground_Block|724040|EAB922|3|3600|None
3728|Ectoplasm Sample|999|NoSeed, Dropless|Consummable|BAF2E6|4377A9|2|3600|None
3730|Crystallized Ghost|999|MultiFacing, NoSeed, Dropless|Foreground_Block|2AAD56|56CA95|6|3600|None
3732|Warning Block|999|MultiFacing, NoSeed, Dropless|Foreground_Block|EAB922|202020|6|3600|None
3734|Warning Background|999|MultiFacing, NoSeed, Dropless|Background_Block|EAB922|202020|6|3600|None
3736|Demon Control Cap|999|NoSeed, Dropless|Clothing|BFBFBF|E19191|0|3600|Hat
3738|Haunted Pants|999|NoSeed, Dropless|Clothing|674C80|292929|0|3600|Pants
3740|Root Beer|999|NoSeed, Dropless|Consummable|C39559|FAF6F1|3|3600|None
3742|Spray Tan|999|NoSeed, Dropless|Consummable|FA9724|3D3D3D|3|3600|None
3744|Shark-Tooth Necklace|999|NoSeed, Dropless|Clothing|FFFFFF|000000|0|3600|Chest
3746|Firefin|999|NoSeed, Dropless|Fish|FE9B2A|F2191A|6|3600|None
3748|Bone Spikes|999|NoSeed, Dropless|Deadly_Block|E6F0E9|4D7B5A|6|3600|None
3750|Ghost Charm|999|Wrenchable, NoSeed, Permanent, Dropless, WorldLock, AutoPickup|Toggleable_Foreground|696969|002F51|30|3600|None
3752|Steam Funnel|49|MultiFacing|Steam_Block|B2BC97|F1A663|7|119119|None
3754|Steam Funnel - Up|58|0|Steam_Block|B2BC97|F1A663|7|196852|None
3756|Steam Funnel - Down|49|0|Steam_Block|B2BC97|F1A663|7|119119|None
3758|B.O.O. Sign|999|Wrenchable, NoSeed, Dropless|Sign|64CDA0|FFFFFF|6|3600|None
3760|Data Bedrock|1|NoSeed, Dropless, Mod|Bedrock|4E4452|AD9AB2|4|31|None
3762|Shark Tooth|999|NoSeed, Dropless, Holiday|Consummable|F1EFD5|CFC970|3|3600|None
3764|Atomic Fireball|999|MultiFacing, NoSeed, Dropless|Pain_Block|FFE50D|FF120D|6|3600|None
3766|Steam Crossover|51|MultiFacing|Steam_Block|B2BC97|F1A663|7|134181|None
3768|Steam Crank|90|Wrenchable|Steam_Block|99A676|E3E3E3|7|731700|None
3770|Steam Lamp|100|NoSeed, Dropless|Foreground_Block|2D8A9F|FFE33F|5|1003000|None
3772|Steam Spikes|8|0|Toggleable_Deadly_Block|E08B4F|E6E6E6|5|752|None
3774|No-Face|999|NoSeed, Dropless|Clothing|D9D9D9|808080|0|3600|Face
3776|Purple Djellaba|999|NoSeed, Dropless|Clothing|7512C0|E6C5FF|0|3600|Shirt
3778|Yellow Djellaba|999|NoSeed, Dropless|Clothing|E9C609|FFFEF3|0|3600|Shirt
3780|Green Djellaba|999|NoSeed, Dropless|Clothing|2B8975|DDFFD3|0|3600|Shirt
3782|Mini Blocks|4|0|Foreground_Block|EAEAEA|868686|6|184|None
3784|Teeny Blocks|4|0|Foreground_Block|EAEAEA|868686|4|184|None
3786|Jigsaw Wallpaper|20|0|Background_Block|D9924D|55B756|6|8600|None
3788|Riding Broomstick|999|NoSeed, Dropless|Clothing|B06D16|EAE09A|0|3600|Feet
3790|Techno Visor|999|NoSeed, Dropless|Clothing|47FF2D|5C5C5C|0|3600|Face
3792|Glowstick|999|NoSeed, Dropless|Clothing|EBFFF9|0ED861|0|3600|Hand
3794|Display Shelf|78|Wrenchable|Display_Shelf|B27642|6B4D33|6|476892|None
3796|One-Way Block|23|MultiFacing|Foreground_Block|85D7E7|4BDE28|6|12857|None
3798|VIP Entrance|999|MultiFacing, Wrenchable, NoSeed, Permanent, Dropless, WorldLock, AutoPickup|VIP|303030|FFF559|6|3600|None
3800|Rhino Horn|999|NoSeed, Dropless|Clothing|ACACAC|E2E2E2|0|3600|Hat
3802|Globe|999|MultiFacing, Wrenchable, NoSeed, Dropless|Foreground_Block|4D81D1|56CF49|6|3600|None
3804|Challenge Timer|999|Wrenchable, NoSeed, Dropless, WorldLock|Chal_Timer|B1DEE7|DDBF1B|12|3600|None
3806|Challenge Start Flag|999|Wrenchable, NoSeed, Dropless, WorldLock|Chal_Flag|DDBF1B|3C81C4|6|3600|None
3808|Challenge End Flag|999|Wrenchable, NoSeed, Dropless, WorldLock|Chal_Flag|DDBF1B|CFCFCF|6|3600|None
3810|Fish Wall Mount|999|MultiFacing, Wrenchable, NoSeed, Dropless|Fish_Mount|855F3D|FFC53F|6|3600|None
3812|Octopus Head|999|NoSeed, Dropless|Clothing|D8A9F5|973CD0|0|3600|Hat
3814|Stonefish|999|NoSeed, Dropless|Fish|AFAFAF|C78B8B|6|3600|None
3816|Tamago Sushi|999|NoSeed, Dropless|Consummable|D0CCC2|F4E57E|4|3600|None
3818|Portrait|999|MultiFacing, Wrenchable, NoSeed, Dropless|Portrait|90C7CE|C45F0E|6|3600|None
3820|Orca|999|NoSeed, Dropless|Fish|333333|CFCFCF|6|3600|None
3822|Red Hair Dye|33|0|Consummable|E62032|83D1D5|4|36927|None
3824|Green Hair Dye|34|0|Consummable|4BE620|83D1D5|4|40324|None
3826|Blue Hair Dye|44|0|Consummable|20A5E6|83D1D5|4|86504|None
3828|Black Hair Dye|62|0|Consummable|2D2D2D|83D1D5|4|240188|None
3830|Shampoo|22|0|Consummable|ED9715|B4E741|4|11308|None
3832|Weather Machine - Stuff|999|Wrenchable, NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine_S2|83ABD9|FF9342|10|3600|None
3834|Beehive|52|0|Spike|F1DA5B|C2991E|4|142168|None
3836|Honey|999|NoSeed, Dropless|Consummable|E2C730|9ED4D1|4|3600|None
3838|Sorcerer Stone|87|0|Foreground_Block|707070|FF1313|8|661113|None
3840|Villain Portrait - The Harvester|999|MultiFacing, NoSeed, Dropless|Background_Block|C0AB9C|9C4000|4|3600|None
3842|Cosmic Power - Life Harvest|999|MultiFacing, NoSeed, Dropless|Foreground_Block|6F1A86|EFAFFF|8|3600|None
3844|Super Shirt - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Shirt
3846|Muscle Shirt - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Shirt
3848|Heroic Tights - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Pants
3850|Super Tights - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Pants
3852|Heroic Boots - Autumn|999|NoSeed, Foreground|Clothing|983F00|FFC411|0|3600|Feet
3854|Superhero Mask - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Hair
3856|Crimefighter Mask - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Hair
3858|Super Cape - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Back
3860|Superheroine Top - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Shirt
3862|Super Eye Mask - Autumn|999|NoSeed|Clothing|983F00|FFC411|0|3600|Face
3864|Super Logo - Leaf|999|NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
3866|Harvest Witch Mask|999|NoSeed, Dropless|Clothing|413321|FF402D|0|3600|Face
3868|Harvest Horn|999|NoSeed, Dropless|Consummable|CD996B|715135|3|3600|None
3870|Ancestor Mooncake|999|NoSeed, Dropless|Consummable|A7D9DA|FFEDBE|3|3600|None
3872|Blue Hanbok Top|999|NoSeed, Dropless|Clothing|69B2FF|E5321B|0|3600|Shirt
3874|Orange Hanbok Top|999|NoSeed, Dropless|Clothing|FF8D00|20AEC0|0|3600|Shirt
3876|Blue Hanbok Pants|999|NoSeed, Dropless|Clothing|69B2FF|E5321B|0|3600|Pants
3878|Orange Hanbok Pants|999|NoSeed, Dropless|Clothing|FF8D00|20AEC0|0|3600|Pants
3880|Green Hanbok Skirt|999|NoSeed, Dropless|Clothing|CDE8C4|FF7F00|0|3600|Pants
3882|Yellow Hanbok Skirt|999|NoSeed, Dropless|Clothing|FFE615|FC48A5|0|3600|Pants
3884|Sunflower Hair Pin|999|NoSeed, Dropless|Clothing|FFEF6D|35271D|0|3600|Hat
3886|Lil' Sheepers|999|NoSeed, Dropless|Clothing|EFEBE3|696969|0|3600|Hand
3888|Sheep|999|MultiFacing, NoSeed, Dropless|Provider|EFEBE3|696969|6|3600|None
3890|Wool|999|NoSeed, Dropless|Consummable|EFEBE3|C1BAAB|4|3600|None
3892|Wool Bolt|999|NoSeed, Dropless|Consummable|DCD5C8|EFEBE3|4|3600|None
3894|Harvest Robinsons|999|NoSeed, Dropless|Clothing|F2A706|F24806|0|3600|Feet
3896|Silkworm Soul|999|NoSeed, Dropless|Consummable|2D4748|C9DEDE|4|3600|None
3898|Telephone|42|Wrenchable|Foreground_Block|2D8A9F|FFE33F|5|75348|None
3900|Wooden Sword|105|NoSeed|Clothing|84744E|4E8C46|0|1160775|Hand
3902|Crazy Jim|999|NoSeed, Dropless, Beta, Mod|Foreground_Block|2D8A9F|FFE33F|5|3600|None
3904|Code Block: Kappa|999|MultiFacing, NoSeed, Dropless|Foreground_Block|F8FDCF|885F2A|5|3600|None
3906|Code Block: Charlie|999|MultiFacing, NoSeed, Dropless|Foreground_Block|F8FDCF|885F2A|5|3600|None
3908|Code Block: Ouroboros|999|MultiFacing, NoSeed, Dropless|Foreground_Block|F8FDCF|885F2A|5|3600|None
3910|Code Block: Edamame|999|MultiFacing, NoSeed, Dropless|Foreground_Block|F8FDCF|885F2A|5|3600|None
3912|Wool Scarf|999|NoSeed, Dropless|Clothing|E2DCD0|B3A999|0|3600|Chest
3914|Sheep Shears|999|NoSeed, Dropless|Clothing|AC5334|4D4D4D|0|3600|Hand
3916|Illuminati Stone|999|NoSeed, Dropless|Foreground_Block|819EC3|864620|12|3600|None
3918|Fossil Rock|999|NoSeed|Fossil|808080|C8C8C8|10|3600|None
3920|Fossil Boulder|999|NoSeed|Fossil|C08B00|E7D276|10|3600|None
3922|Deep Fossil Rock|999|NoSeed|Fossil|5C7F3B|144C00|10|3600|None
3924|Fossilroid|999|MultiFacing, NoSeed|Fossil|C2CDB8|7C9368|10|3600|None
3926|Alien Fossil Rock|999|NoSeed|Fossil|E81404|A10604|10|3600|None
3928|Igneous Fossil Rock|999|NoSeed|Fossil|2A4063|D3DCE7|10|3600|None
3930|Igneous Rock|22|0|Foreground_Block|2A4063|D3DCE7|10|11308|None
3932|Rock Hammer|16|NoSeed|Clothing|DAA61A|D9D9D9|0|4576|Hand
3934|Rock Chisel|21|NoSeed|Clothing|DAA61A|D9D9D9|0|9891|Hand
3936|Fossil|999|NoSeed, Dropless|Consummable|BEBAAC|7B786F|10|3600|None
3938|Fossil Prep Station|999|NoSeed, Permanent, Dropless, WorldLock, AutoPickup|Fossil_Prep_Station|C1DFE3|81A959|12|3600|None
3940|Ammonite Block|999|MultiFacing, NoSeed, Dropless|Foreground_Block|DAC894|7C6730|8|3600|None
3942|Dino Ribcage|999|MultiFacing, NoSeed, Dropless|Platform|DBE3E3|979D9D|6|3600|None
3944|Dinosaur Mask|999|NoSeed, Dropless|Clothing|3A992D|FFFFFF|0|3600|Hair
3946|Ancient Plant Seed|999|NoSeed, Dropless|Component|B5BC9C|707759|10|3600|None
3948|Amber Block|999|NoSeed, Dropless|Foreground_Block|FFCE15|8E1001|7|3600|None
3950|T-Rex Skull|999|MultiFacing, NoSeed, Dropless|Platform|DBE3E3|979D9D|7|3600|None
3952|Red Pet Pteranodon|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3954|Red Pet Pterosaurus|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3956|Red Pet Pteranus Rex|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3958|Red Pet Pteratops|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3960|Red Pet Apatodon|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3962|Red Pet Apatosaurus|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3964|Red Pet Apatos Rex|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3966|Red Pet Apatoceratops|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3968|Red Pet Tyranodon|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3970|Red Pet Tyranopatos|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3972|Red Pet Tyrannosaurus|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3974|Red Pet Tyranotops|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3976|Red Pet Triceradon|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3978|Red Pet Tripatosaurus|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3980|Red Pet Tricerus Rex|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3982|Red Pet Triceratops|999|NoSeed, Dropless|Clothing|FF3232|8C1414|0|3600|Hand
3984|Green Pet Pteranodon|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
3986|Green Pet Pterosaurus|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
3988|Green Pet Pteranus Rex|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
3990|Green Pet Pteratops|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
3992|Green Pet Apatodon|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
3994|Green Pet Apatosaurus|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
3996|Green Pet Apatos Rex|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
3998|Green Pet Apatoceratops|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4000|Green Pet Tyranodon|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4002|Green Pet Tyranopatos|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4004|Green Pet Tyrannosaurus|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4006|Green Pet Tyranotops|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4008|Green Pet Triceradon|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4010|Green Pet Tripatosaurus|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4012|Green Pet Tricerus Rex|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4014|Green Pet Triceratops|999|NoSeed, Dropless|Clothing|3CC828|148C14|0|3600|Hand
4016|Brown Pet Pteranodon|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4018|Brown Pet Pterosaurus|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4020|Brown Pet Pteranus Rex|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4022|Brown Pet Pteratops|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4024|Brown Pet Apatodon|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4026|Brown Pet Apatosaurus|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4028|Brown Pet Apatos Rex|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4030|Brown Pet Apatoceratops|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4032|Brown Pet Tyranodon|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4034|Brown Pet Tyranopatos|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4036|Brown Pet Tyrannosaurus|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4038|Brown Pet Tyranotops|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4040|Brown Pet Triceradon|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4042|Brown Pet Tripatosaurus|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4044|Brown Pet Tricerus Rex|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4046|Brown Pet Triceratops|999|NoSeed, Dropless|Clothing|A0793C|553E1B|0|3600|Hand
4048|Grey Pet Pteranodon|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4050|Grey Pet Pterosaurus|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4052|Grey Pet Pteranus Rex|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4054|Grey Pet Pteratops|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4056|Grey Pet Apatodon|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4058|Grey Pet Apatosaurus|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4060|Grey Pet Apatos Rex|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4062|Grey Pet Apatoceratops|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4064|Grey Pet Tyranodon|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4066|Grey Pet Tyranopatos|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4068|Grey Pet Tyrannosaurus|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4070|Grey Pet Tyranotops|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4072|Grey Pet Triceradon|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4074|Grey Pet Tripatosaurus|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4076|Grey Pet Tricerus Rex|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4078|Grey Pet Triceratops|999|NoSeed, Dropless|Clothing|A0C8C8|78A0A0|0|3600|Hand
4080|DNA Processor|999|MultiFacing, Wrenchable, NoSeed, Permanent, Dropless, WorldLock, AutoPickup|DNA_Processor|81A959|306976|12|3600|None
4082|Dino DNA Strand A-273|999|NoSeed, Dropless|Component|B62303|FFCE15|4|3600|None
4084|Dino DNA Strand C-904|999|NoSeed, Dropless|Component|16BA12|3380ED|4|3600|None
4086|Dino DNA Strand G-137|999|NoSeed, Dropless|Component|ADD01A|A86F1E|4|3600|None
4088|Dino DNA Strand T-658|999|NoSeed, Dropless|Component|519190|AD86BA|4|3600|None
4090|Plant DNA Strand X-277|999|NoSeed, Dropless|Component|851DA8|2EF2C9|4|3600|None
4092|Plant DNA Strand Y-985|999|NoSeed, Dropless|Component|E9414C|1F874C|4|3600|None
4094|Prehistoric Flowering Fern|999|MultiFacing, NoSeed, Dropless|Foreground_Block|5DC828|EEF4F4|4|3600|None
4096|Prehistoric Red Fern|999|MultiFacing, NoSeed, Dropless|Foreground_Block|5DC828|EEF4F4|4|3600|None
4098|Prehistoric Fern|999|MultiFacing, NoSeed, Dropless|Foreground_Block|5DC828|A45C46|4|3600|None
4100|Purple Devourer Plant|999|MultiFacing, NoSeed, Dropless|Deadly_Block|A52ECA|A1C717|6|3600|None
4102|Blue Devourer Plant|999|MultiFacing, NoSeed, Dropless|Deadly_Block|2465DA|89C990|6|3600|None
4104|Prehistoric Vines|999|NoSeed, Dropless, Foreground|Foreground_Block|0FD724|78562E|3|3600|None
4106|Prehistoric Candy Vines|999|NoSeed, Dropless, Foreground|Foreground_Block|C77AD5|246770|3|3600|None
4108|Seussian Tree|999|MultiFacing, NoSeed, Dropless|Foreground_Block|9D976F|36A890|4|3600|None
4110|Flowersaurus Rex|999|NoSeed, Dropless|Clothing|37B92D|F4D81A|0|3600|Hand
4112|Blue Riding Raptor|999|NoSeed, Dropless|Clothing|2093A6|D15727|0|3600|Feet
4114|Brown Riding Raptor|999|NoSeed, Dropless|Clothing|7F592D|464646|0|3600|Feet
4116|Red Riding Raptor|999|NoSeed, Dropless|Clothing|EE3F3C|9D1917|0|3600|Feet
4118|Golden Riding Raptor|999|NoSeed, Dropless|Clothing|FBD257|DC68E2|0|3600|Feet
4120|Raptor DNA Strand Alpha|999|NoSeed, Dropless|Component|2093A6|D15727|4|3600|None
4122|Raptor DNA Strand Omega|999|NoSeed, Dropless|Component|FBD257|DC68E2|4|3600|None
4124|DNA Extractor|100|MultiFacing, Wrenchable, NoSeed, Dropless, WorldLock|Foreground_Block|8EB468|979797|6|1003000|None
4126|Stone Spear|999|NoSeed, Dropless|Clothing|B0B0B0|5B4D35|0|3600|Hand
4128|Blue Hardhat|72|NoSeed|Clothing|82E0F4|17BEE4|0|375408|Hat
4130|Outback Hat|999|NoSeed|Clothing|90784E|6F5E41|0|3600|Hat
4132|Fossil Brush|91|0|Consummable|2093A6|D15727|4|756301|None
4134|Polished Fossil|999|NoSeed, Dropless|Consummable|8BC6BB|D9EFEB|10|3600|None
4136|Heatbow|999|NoSeed, Dropless, NoSelf|Clothing|343434|F54703|0|3600|Hand
4138|Doompunk Corset|999|NoSeed, Dropless|Clothing|5B1536|ACACAC|0|3600|Shirt
4140|Doompunk Skirt|999|NoSeed, Dropless|Clothing|535353|5B1536|0|3600|Pants
4142|Doompunk Top Hat|999|NoSeed, Dropless|Clothing|787878|E1D017|0|3600|Hat
4144|Doompunk Waistcoat|999|NoSeed, Dropless|Clothing|6D1940|C2C2C2|0|3600|Shirt
4146|Doompunk Leggings|999|NoSeed, Dropless|Clothing|535353|5B1536|0|3600|Pants
4148|Doompunk Trenchcoat|999|NoSeed, Dropless|Clothing|191919|5B1536|0|3600|Chest
4150|Eye Of Growganoth|999|NoSeed, Dropless|Clothing|2CDEE2|F68E90|0|3600|Chest
4152|Apocalypse Steed|999|NoSeed, Dropless|Clothing|AC0000|E8E8E8|0|3600|Feet
4154|Jack o' Lantern Mask|70|NoSeed, Dropless|Clothing|E3844B|5D873B|0|345100|Face
4156|Devil Tail|66|NoSeed, Dropless|Clothing|C6292A|A92627|0|289476|Back
4158|Buzzsaw|80|MultiFacing, NoSeed, Dropless|Deadly_Block|EDEDED|B2B2B2|6|514400|None
4160|Rickety Wallpaper|20|0|Background_Block|313628|26291F|3|8600|None
4162|Rickety Window|30|0|Background_Block|313628|26291F|4|27900|None
4164|Rickety Door|40|Wrenchable|Door|4F573D|E1D409|6|65200|None
4166|Death's Scythe|999|NoSeed, Dropless|Clothing|492A1F|C7C7C7|0|3600|Hand
4168|Demon Chariot|999|NoSeed, Dropless|Clothing|CAD7D6|76695E|0|3600|Feet
4170|Logarithmic Wheel|999|NoSeed, Dropless|Clothing|76695E|959595|0|3600|Hand
4172|Demonic Skull|999|NoSeed, Dropless|Consummable|8A9C9C|EAF0F0|6|3600|None
4174|Death Metal Block|999|NoSeed, Dropless|Foreground_Block|FF0B22|D6E1E0|6|3600|None
4176|Steel Spike|999|NoSeed, Dropless|Component|878787|DBDBDB|6|3600|None
4178|Tempered Steel Spike|999|NoSeed, Dropless|Consummable|008FAC|AAFEFF|6|3600|None
4180|Spiked Collar|999|NoSeed, Dropless|Clothing|55402D|CAD7D6|0|3600|Chest
4182|Malevolent Hair|999|NoSeed|Clothing|443854|211D27|0|3600|Hair
4184|Riding Raven|999|NoSeed, Dropless|Clothing|34305D|000000|0|3600|Feet
4186|Haunted Darkness|1|NoSeed, Dropless|Background_Block|000720|00000C|3|31|None
4188|Haunted Window|1|NoSeed, Dropless|Background_Block|000720|00000C|4|31|None
4190|Haunted Door|77|Wrenchable, NoSeed, Dropless|Door|122552|E1D409|6|458843|None
4192|Sheet Music: Spooky|999|NoSeed, Dropless, WorldLock|Sheet_Music|FFFFFF|400000|3|3600|None
4194|Stone Pagoda|999|NoSeed, Dropless|Foreground_Block|628C9F|CF2967|6|3600|None
4196|Master Peng Stonework|999|NoSeed, Dropless|Foreground_Block|628C9F|232127|6|3600|None
4198|Paper Wall|999|NoSeed, Dropless|Background_Block|D5D2CB|9D2552|3|3600|None
4200|Stone Pagoda Roof Element|999|MultiFacing, NoSeed, Dropless|Foreground_Block|497D6A|CF2967|4|3600|None
4202|Decorative Roof Dragon|999|NoSeed, Dropless, Foreground|Foreground_Block|509A7E|25352F|4|3600|None
4204|Grand Jade Platform|999|NoSeed, Dropless|Platform|509A7E|25352F|4|3600|None
4206|Stone Pagoda Base|999|NoSeed, Dropless|Foreground_Block|618B9F|509A7E|6|3600|None
4208|Demonic Horns|999|NoSeed, Dropless, Untradable|Clothing|D24FF1|363636|0|3600|Hair
4210|Master Peng|999|MultiFacing, Wrenchable, NoSeed, Dropless, Mod, Untradable|Foreground_Block|A01E2A|3C4954|20|3600|None
4212|Tourney Token|999|NoSeed, Dropless, Untradable|Component|E9A81D|956D17|6|3600|None
4214|Wooden Pagoda Wall|999|NoSeed, Dropless, Foreground|Background_Block|641F0E|9B2753|4|3600|None
4216|Wooden Pagoda Window|999|NoSeed, Dropless, Foreground|Background_Block|9B2753|2D0000|4|3600|None
4218|Wooden Pagoda Door|999|Wrenchable, NoSeed, Dropless|Door|9B2753|497D6A|5|3600|None
4220|Wooden Pagoda Roof|999|NoSeed, Dropless|Foreground_Block|CF2967|509A7E|5|3600|None
4222|Prize Ladder|999|Wrenchable, NoSeed, Dropless, Mod|Foreground_Block|61BB9A|E9A81D|8|3600|None
4224|Tournament Ticket|999|NoSeed, Dropless|Consummable|9D2552|CBB01F|6|3600|None
4226|Punched Tournament Ticket|999|NoSeed, Dropless, Untradable|Consummable|9D2552|CBB01F|6|3600|None
4228|Snack Fu|999|MultiFacing, Wrenchable, NoSeed, Dropless, Mod, Untradable|Foreground_Block|628C9F|9D2552|20|3600|None
4230|Ramune|999|NoSeed, Dropless|Consummable|23BDD1|A9DFE5|6|3600|None
4232|Pow Stones|999|NoSeed, Dropless|Consummable|5EE612|E6125C|6|3600|None
4234|Extractium Ore|999|NoSeed, Dropless|Component|B48AE9|A22063|6|3600|None
4236|Extractium Shard|999|NoSeed, Dropless|Consummable|B48AE9|A22063|6|3600|None
4238|Tournament Banner|999|Wrenchable, NoSeed, Dropless|Foreground_Block|A8305D|FAEA8E|8|3600|None
4240|Jade Portcullis|999|Wrenchable, NoSeed, Dropless|Gateway|6BC7A5|3F6758|10|3600|None
4242|Weather Machine - Pagoda|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|175657|10|3600|None
